id,gender,race,appointed_date,rank,birth_year,complaint_percentile
16266,M,White,1972-10-23,Police Officer,1950,39.7362
11229,M,White,1988-05-02,Police Officer,1961,42.9942
17324,M,White,1961-06-05,Police Officer,1933,39.5488
6756,M,White,2013-04-01,Police Officer,1986,87.7422
2236,M,White,1980-02-11,Detective,1954,21.1112
14454,M,White,1967-09-18,Police Officer,1946,37.4173
21420,M,Hispanic,1982-03-01,Detective,1951,59.5253
29922,M,White,1980-01-28,Police Officer,1951,31.5642
8855,M,White,1961-10-09,Detective,1938,45.2066
2373,M,White,1996-12-02,Police Officer,1973,84.6190
15638,M,White,1990-03-26,Sergeant,1967,77.0843
14275,M,White,1994-05-02,Police Officer,1962,24.3323
8023,M,Hispanic,2005-01-03,Sergeant,1970,74.1279
5545,M,Black,1992-06-29,Sergeant,1957,54.4496
30483,M,White,1982-08-30,Detective,1957,66.9225
23802,M,White,1988-11-07,Sergeant,1964,84.4179
29026,M,White,1981-04-13,Police Officer,1949,18.6229
17296,M,Black,1970-11-16,Detective,1941,52.3339
22166,F,Hispanic,2004-09-27,Police Officer,1980,35.9482
2982,M,Black,1988-12-05,Police Officer,1963,95.0468
25855,M,White,1991-12-02,Police Officer,1963,30.9197
24416,M,Hispanic,1976-03-08,Police Officer,1951,60.9627
27291,M,White,1995-08-07,Police Officer,1969,59.4972
2433,M,Black,1990-08-27,Police Officer,1966,85.2852
3655,M,Black,1983-02-14,Police Officer,1958,21.4436
11648,M,White,1995-09-05,Sergeant,1969,29.8040
12507,M,White,1971-07-26,Sergeant,1948,18.8972
25030,M,White,2001-05-29,Sergeant,1977,71.5945
25688,M,White,2010-09-01,Police Officer,1985,27.5267
23786,M,Hispanic,1998-09-28,Police Officer,1969,95.9574
30336,M,White,2003-08-25,Police Officer,1967,82.4004
20597,M,White,1956-05-16,Sergeant,1932,
1507,M,White,1999-10-04,Police Officer,1968,55.9321
6406,F,Black,1986-11-17,Police Officer,1946,71.7066
25523,M,White,1956-05-16,Police Officer,1932,92.1500
48,F,Hispanic,1986-12-22,Police Officer,1958,38.7108
30351,M,Black,1990-03-26,Police Officer,1958,87.3409
24904,M,Hispanic,2004-11-29,Police Officer,1980,96.0376
25853,M,Black,1961-06-05,Police Officer,1938,58.0672
21911,M,White,2002-09-30,Police Officer,1967,52.7530
7041,M,White,1971-10-12,Police Officer,1941,35.4417
2258,M,White,1962-11-12,Detective,1937,
23151,M,White,1995-07-10,Detective,1968,70.9755
28393,M,White,1971-07-26,Detective,1943,68.0794
5828,M,Hispanic,2007-09-24,Police Officer,1982,54.2165
30889,M,Black,1978-12-11,Police Officer,1952,49.3239
17437,M,Black,1980-02-11,Police Officer,1944,42.8971
12612,F,White,1982-11-29,Police Officer,1950,81.2177
17432,M,Black,1980-09-29,Police Officer,1952,29.2688
24056,M,White,1994-05-31,Police Officer,1948,20.9971
31736,F,White,1998-09-28,Police Officer,1970,65.7866
16729,M,Asian/Pacific,1991-04-24,Police Officer,1958,37.9466
4620,M,Asian/Pacific,1996-12-02,Commander,1973,50.4681
20186,M,Asian/Pacific,1994-10-03,Police Officer,1953,30.0558
24944,M,White,1966-10-17,Detective,1942,34.4713
29216,M,Hispanic,2000-02-28,Police Officer,1974,68.7784
19676,M,Black,1966-05-09,Sergeant,1943,49.3610
11634,M,White,1991-03-27,Detective,1965,99.6179
28389,M,White,1968-03-04,Police Officer,1941,42.2398
28294,M,White,1994-07-05,Police Officer,1947,
730,F,White,1995-07-10,Police Officer,1970,53.1168
30538,M,Black,2009-03-09,Police Officer,1982,80.8720
29924,M,White,1991-06-19,Sergeant,1964,71.1666
11889,M,White,1968-08-26,Police Officer,1944,24.1298
21524,M,White,1970-03-02,Police Officer,1942,39.3497
2264,F,Black,1996-05-06,Police Officer,1958,86.7945
721,M,White,1995-01-03,Police Officer,1964,47.3730
19684,M,Black,1999-07-12,Police Officer,1966,85.2394
26771,F,White,1974-02-19,Police Officer,1940,88.0621
26075,M,White,1971-10-25,Police Officer,1950,64.6950
18745,M,White,1971-06-14,Police Officer,1948,62.0487
18216,M,White,1971-10-12,Police Officer,1949,47.2931
6704,M,White,2000-09-11,Detective,1977,85.7247
5133,M,White,1970-12-14,Police Officer,1945,49.1285
27859,M,White,1973-10-22,Police Officer,1950,18.9290
24245,M,Black,1986-11-17,Police Officer,1959,43.2621
6898,M,Hispanic,1999-12-13,Police Officer,1956,51.7099
14260,M,White,1981-05-18,Deputy Chief,1954,45.6763
11225,F,White,1991-12-16,Police Officer,1960,43.8348
9762,M,White,1970-12-14,Sergeant,1948,23.4505
17171,M,Asian/Pacific,1990-03-26,Detective,1964,93.7450
1095,M,Black,1966-02-28,Police Officer,1941,58.2815
2507,M,White,2010-04-16,Police Officer,1985,67.1125
18086,F,White,1977-07-18,Police Officer,1947,24.2659
23106,F,White,1991-12-02,Police Officer,1967,82.5417
25463,M,White,1971-06-14,Sergeant,1949,32.2352
5449,M,Hispanic,2004-10-25,Police Officer,1974,27.4808
4162,M,White,1965-03-01,Police Officer,1942,34.7037
10225,M,White,1973-02-19,Police Officer,1951,30.4825
12778,M,White,2012-11-30,Police Officer,1987,85.1477
28507,F,Black,1991-02-27,Sergeant,1964,26.4033
3516,F,White,1992-09-28,Police Officer,1968,44.1481
30008,F,White,2001-03-26,Police Officer,1966,0.0000
18847,M,Hispanic,1987-04-13,Police Officer,1958,83.5772
1909,M,White,1987-12-07,Lieutenant,1965,73.5432
24097,M,Hispanic,1995-09-05,Police Officer,1965,59.6806
18104,M,White,1986-09-08,Sergeant,1963,85.3043
3431,M,Black,1990-03-26,Police Officer,1965,79.4161
19170,M,Black,1968-03-11,Police Officer,1943,70.5159
8973,M,White,1986-06-16,Police Officer,1954,42.1535
585,M,Black,1970-01-19,Police Officer,1938,0.0000
18384,F,White,1998-05-26,Police Officer,1971,94.9754
26015,F,Hispanic,1992-01-02,Police Officer,1951,28.3908
11636,M,White,1956-05-16,Sergeant,1929,
4343,M,White,1976-03-08,Detective,1947,47.1766
18465,M,Black,1982-08-30,Police Officer,1952,77.9671
22998,F,Black,2003-11-24,Police Officer,1971,42.3751
24691,M,Black,1975-05-16,Police Officer,1946,40.8311
16530,F,Hispanic,1994-09-06,Police Officer,1966,50.7508
5497,F,White,1987-12-07,Police Officer,1950,24.7657
2946,F,Black,1987-12-07,Police Officer,1950,29.3867
30080,M,White,1967-11-20,Police Officer,1940,33.6932
31440,F,Black,2006-03-27,Police Officer,1976,39.6890
8985,M,Black,1991-11-18,Police Officer,1969,91.0015
12767,F,Black,1982-07-19,Lieutenant,1956,54.6051
21178,F,Black,1991-01-02,Police Officer,1962,43.7537
17130,M,White,1972-02-01,Police Officer,1948,
13295,M,White,1970-06-15,Sergeant,1943,66.6420
1594,M,White,1995-08-07,Police Officer,1962,59.4972
19070,M,White,1973-10-22,Detective,1950,51.6825
14241,M,White,1994-09-06,Police Officer,1970,90.9824
6279,M,White,1968-07-22,Detective,1942,45.9587
10050,M,White,2006-07-31,Field Training Officer,1978,50.0134
8966,M,White,1968-03-11,Police Officer,1946,28.7434
17062,M,White,1999-05-10,Sergeant,1965,50.4146
25499,M,White,1948-04-24,Police Officer,1924,
23559,M,White,1997-09-02,Police Officer,1971,89.1414
24124,M,Hispanic,1999-05-10,Police Officer,1971,45.3441
4214,M,Hispanic,2001-07-30,Police Officer,1973,30.7325
13798,M,Black,1999-06-21,Police Officer,1976,70.4367
20388,M,White,1973-03-19,Sergeant,1951,72.7283
567,M,White,2003-11-24,Police Officer,1979,34.2058
21020,M,White,1961-01-02,Detective,1937,51.6457
27191,M,White,1971-10-25,Sergeant,1939,0.0000
6409,M,White,1986-09-08,Detective,1949,48.8404
9333,F,White,1991-04-24,Police Officer,1963,30.4841
22303,F,Black,1987-12-07,Police Officer,1964,77.1420
12677,M,White,1994-09-06,Sergeant,1969,90.3175
18701,M,Hispanic,1987-12-07,Police Officer,1964,73.5432
17466,M,Black,1981-04-13,Sergeant,1949,26.1008
3246,M,Black,1994-09-06,Police Officer,1966,68.5774
15055,M,White,2000-12-18,Police Officer,1976,93.1222
14967,M,White,1981-05-18,Police Officer,1949,18.9880
25302,M,Hispanic,2002-10-28,Police Officer,1977,92.3388
24301,F,White,1992-09-28,Lieutenant,1959,87.4556
15704,M,Hispanic,1991-12-16,Detective,1968,82.6105
32210,M,White,2005-10-31,Police Officer,1976,62.1107
28893,M,White,1971-07-26,Police Officer,1942,25.9910
7841,M,White,1964-06-22,Police Officer,1935,39.4891
11847,M,White,2006-05-01,Police Officer,1975,99.5338
27546,M,Black,1994-10-03,Police Officer,1963,85.9921
15315,M,White,1996-05-06,Police Officer,1963,57.3879
29170,M,White,1996-05-06,Police Officer,1971,72.4007
21386,M,Hispanic,1996-12-02,Police Officer,1972,62.0534
18354,F,Black,1990-03-26,Lieutenant,1953,84.4102
1763,M,White,1973-03-19,Police Officer,1946,18.6521
6456,M,Hispanic,2004-01-26,Police Officer,1978,34.5573
19555,F,White,1992-01-02,Police Officer,1953,42.4338
22416,M,White,1977-07-18,Police Officer,1953,83.5272
31784,M,White,1966-05-09,Police Officer,1941,26.5179
10164,F,White,1983-02-14,Police Officer,1959,21.7111
14698,M,White,2013-03-15,Police Officer,1985,40.7550
27787,M,White,1966-06-06,Police Officer,1942,26.5036
7361,M,White,2000-12-18,Police Officer,1978,42.7534
16824,F,White,1995-12-04,Police Officer,1955,52.8486
24310,M,White,1991-11-18,Police Officer,1970,34.7866
7959,M,White,1990-03-26,Police Officer,1960,84.1313
14106,M,White,1987-03-09,Police Officer,1958,87.6275
15587,M,White,2003-08-25,Police Officer,1974,55.1794
26326,M,White,2005-12-05,Police Officer,1976,62.4776
22962,M,White,2014-04-28,Police Officer,1985,79.5881
4461,M,Hispanic,1999-06-21,Police Officer,1970,50.6897
12929,M,White,1992-09-28,Police Officer,1961,27.3241
26910,M,White,1971-10-25,Police Officer,1944,47.3320
3336,F,White,1991-12-02,Detective,1969,46.7884
5276,M,Black,1986-08-11,Police Officer,1955,56.9371
24800,F,Black,1996-05-06,Police Officer,1970,16.7590
14807,M,White,1971-06-14,Police Officer,1950,47.3202
32151,M,White,1996-07-08,Police Officer,1962,67.4946
5733,F,White,1987-12-07,Police Officer,1960,59.5201
9407,M,White,1997-05-05,Sergeant,1971,62.9972
16439,M,White,1985-07-01,Sergeant,1960,88.5704
23915,M,White,1971-02-22,Detective,1942,47.6576
1328,M,Black,1966-08-29,Police Officer,1941,68.2886
6593,M,Hispanic,1993-05-17,Police Officer,1967,96.2209
6223,M,Black,2003-04-28,Police Officer,1978,92.0981
11995,M,White,1995-01-03,Detective,1967,74.4832
18584,M,Hispanic,2006-04-28,Police Officer,1987,20.7634
25965,M,White,1995-09-05,Sergeant,1971,63.1462
7218,M,Black,1990-07-30,Commander,1965,60.4562
17191,M,White,1962-02-19,Police Officer,1939,28.9432
12099,F,Black,1990-08-27,Field Training Officer,1952,45.8067
9128,F,Black,1990-08-27,Police Officer,1961,41.4314
3470,M,White,1965-03-01,Police Officer,1939,57.8178
16044,M,Black,1961-09-18,Sergeant,1937,64.0265
28764,M,Hispanic,2004-11-29,Police Officer,1981,75.1409
29191,M,White,1968-02-26,Detective,1947,51.6315
28184,F,White,2003-04-28,Field Training Officer,1974,47.9577
11796,M,White,1975-05-21,Police Officer,1949,69.7537
1364,M,White,1998-09-28,Police Officer,1975,62.1528
27309,M,White,2006-10-30,Police Officer,1983,71.3996
19161,M,Black,2007-06-04,Police Officer,1970,61.2357
27630,M,White,1986-06-16,Police Officer,1965,28.3139
25729,F,White,1992-06-29,Police Officer,1947,40.5343
10269,M,Hispanic,1976-03-08,Police Officer,1949,67.0971
21987,M,Black,2003-02-24,Police Officer,1972,96.2554
8327,F,White,1975-05-21,Lieutenant,1950,45.8325
8919,F,Black,1994-10-03,Police Officer,1952,52.3775
20930,M,White,1998-07-27,Lieutenant,1968,48.9435
19842,M,White,1996-03-18,Police Officer,1970,36.7789
30758,M,White,1969-08-11,Police Officer,1948,57.7665
20764,M,White,1994-10-03,Police Officer,1968,88.7012
5727,M,White,1972-10-23,Police Officer,1949,40.1112
15318,M,White,1976-04-26,Police Officer,1951,41.9960
1744,F,White,2002-03-25,Police Officer,1967,91.5555
11272,F,Black,1996-12-02,Police Officer,1973,65.4579
12635,M,White,1990-03-26,Police Officer,1960,53.8633
1,M,White,2005-09-26,Sergeant,1971,61.6102
15957,M,Black,1999-11-15,Sergeant,1970,81.0630
16161,M,Black,2000-06-19,Police Officer,1970,47.5412
24548,M,White,1966-10-24,Police Officer,1940,41.3844
17669,M,Hispanic,2009-03-09,Police Officer,1981,69.3248
29595,M,Hispanic,1994-08-01,Police Officer,1965,64.0021
15565,M,Black,1990-07-30,Police Officer,1953,55.2520
24128,M,White,1995-06-05,Police Officer,1969,99.3581
2543,M,White,1991-05-22,Police Officer,1966,68.9771
20322,F,Black,2006-02-21,Detective,1975,73.6082
26102,M,White,1989-12-26,Police Officer,1965,66.9864
17185,M,White,1991-03-27,Police Officer,1965,
10947,M,Hispanic,2001-07-30,Police Officer,1972,24.1909
24332,M,Black,1981-04-13,Police Officer,1944,49.3258
20171,F,Black,1977-01-03,Sergeant,1953,74.9583
25273,M,Hispanic,1998-04-13,Police Officer,1973,94.8722
28259,F,Black,2005-09-26,Police Officer,1977,54.9731
17774,M,Black,1982-11-29,Police Officer,1946,89.6401
4091,M,White,2006-06-26,Police Officer,1973,98.8728
13713,F,Black,1977-04-04,Police Officer,1950,30.1140
831,M,Black,1985-09-09,Police Officer,1960,17.9545
31817,F,White,2002-09-30,Police Officer,1975,71.5372
14711,F,White,1996-07-08,Police Officer,1965,25.7002
20686,M,White,2000-06-19,Sergeant,1972,66.0005
23963,M,White,1966-02-28,Detective,1941,38.6204
26193,M,Black,1970-12-14,Sergeant,1946,23.1755
31788,M,White,2002-12-02,Police Officer,1974,63.8226
23326,M,White,1998-06-08,Police Officer,1963,27.1293
24359,M,Hispanic,1995-09-05,Police Officer,1969,89.3387
18220,M,White,1972-11-20,Lieutenant,1946,23.5537
14493,F,White,1986-12-22,Police Officer,1955,80.5433
20093,M,White,1991-12-16,Detective,1962,73.7343
24355,F,Hispanic,1998-09-28,Police Officer,1973,53.7198
18732,M,Black,2011-10-17,Police Officer,1974,77.0013
24186,M,White,2010-09-01,Police Officer,1983,97.2107
31284,M,Black,1992-01-02,Police Officer,1960,
2141,F,Hispanic,2006-08-28,Police Officer,1977,65.2325
27224,F,Black,1991-03-27,Police Officer,1961,52.6919
23547,F,Black,1988-12-05,Police Officer,1960,39.4941
8969,M,White,1971-02-22,Police Officer,1947,47.1161
21671,F,White,2004-10-25,Police Officer,1979,97.1992
30775,F,White,1994-07-05,Police Officer,1960,54.1210
16526,M,Hispanic,1999-05-10,Police Officer,1973,89.6226
6588,M,White,1962-08-06,Detective,1938,41.3844
8135,M,White,1966-09-19,Police Officer,1940,26.6088
23768,M,Hispanic,1995-06-05,Police Officer,1971,82.0756
18824,M,Hispanic,2006-08-28,Police Officer,1977,58.1178
31008,M,Black,1992-06-29,Detective,1962,56.5504
24107,M,Hispanic,1998-06-29,Sergeant,1974,85.0292
30900,M,White,1998-06-08,Police Officer,1972,95.0621
24873,M,White,1968-10-14,Lieutenant,1945,23.5300
7628,F,White,1999-03-08,Police Officer,1973,75.3238
18759,M,Black,1986-08-11,Police Officer,1953,56.5543
6958,M,White,1963-11-04,Detective,1941,0.0000
26377,F,Hispanic,2004-09-27,Police Officer,1980,58.2897
18056,M,White,1973-03-19,Police Officer,1950,68.1955
32052,M,White,1998-04-13,Police Officer,1970,99.0333
3823,M,White,2009-03-09,Police Officer,1982,24.4545
6554,M,White,1961-02-13,Police Officer,1929,53.8619
18001,M,White,2010-09-01,Police Officer,1984,64.9981
6357,M,Black,1983-02-14,Police Officer,1951,77.4525
24345,M,Hispanic,1992-12-07,Detective,1967,81.4871
20661,M,White,1994-09-06,Sergeant,1969,97.7303
31852,M,Hispanic,1999-10-25,Police Officer,1973,99.0753
13539,M,White,1965-04-19,Police Officer,1943,41.0120
4468,M,Black,1982-08-30,Police Officer,1951,68.2364
13745,M,Black,2001-04-30,Police Officer,1971,23.9693
31883,M,Black,2006-02-21,Police Officer,1980,88.1243
9438,M,White,1973-03-19,Sergeant,1946,55.0047
180,M,Hispanic,1994-07-05,Police Officer,1961,
26030,M,White,1973-03-19,Police Officer,1949,84.4504
6048,M,White,1969-07-07,Police Officer,1940,
1266,M,Hispanic,1991-12-02,Sergeant,1968,80.0695
19786,M,Hispanic,1998-10-13,Police Officer,1970,79.0302
15009,M,White,1997-09-02,Sergeant,1969,47.3119
24182,M,Black,1961-05-29,Police Officer,1933,0.0000
25909,F,White,1987-12-07,Captain,1964,54.2318
11227,M,White,2005-01-03,Police Officer,1973,52.6308
22815,F,Black,2001-12-17,Police Officer,1968,61.1784
12915,M,White,1970-03-02,Police Officer,1949,68.0236
20337,F,Black,2005-12-05,Police Officer,1974,62.4776
25507,M,White,1999-07-12,Police Officer,1972,91.5708
12669,M,White,1999-12-13,Police Officer,1975,46.4904
8280,M,White,1998-10-26,Police Officer,1971,81.0363
28622,M,White,1997-08-04,Police Officer,1971,59.7302
7323,M,White,1998-06-08,Police Officer,1966,84.9681
19383,F,Black,1991-12-02,Police Officer,1968,30.9197
22529,M,White,2006-03-27,Police Officer,1979,94.4175
21264,M,Hispanic,1998-07-27,Police Officer,1958,38.0803
32006,F,Black,2009-12-16,Police Officer,1984,65.3395
29154,M,White,1971-07-26,Police Officer,1946,83.4587
30587,M,White,1994-05-31,Sergeant,1970,53.9452
2536,F,White,1994-05-02,Police Officer,1950,60.5747
24326,M,White,2001-07-30,Detective,1977,99.4689
24367,M,Hispanic,1986-06-16,Police Officer,1964,42.1535
30570,M,White,1973-10-22,Police Officer,1942,38.4888
29177,M,Hispanic,1962-08-13,Police Officer,1930,58.8862
5040,M,White,1992-06-29,Police Officer,1950,56.7584
20269,M,Hispanic,1959-12-16,Police Officer,1931,29.7341
237,F,White,1995-12-04,Police Officer,1962,87.1255
1037,M,White,1994-08-01,Police Officer,1959,99.0218
30520,M,Black,1991-06-19,Lieutenant,1962,52.9632
6245,M,White,1967-10-16,Police Officer,1936,58.3675
26568,M,White,1993-05-17,Police Officer,1968,55.7640
12269,M,White,1998-05-26,Sergeant,1972,32.5933
24230,M,Black,1986-10-13,Sergeant,1958,88.3001
1027,M,White,1969-07-07,Police Officer,1942,33.1306
13574,M,Black,2003-09-29,Police Officer,1969,74.1622
3068,F,Black,2004-01-26,Police Officer,1973,56.3181
13926,F,Black,1986-08-11,Captain,1961,59.7188
16236,M,White,1998-07-27,Police Officer,1970,65.5000
4011,M,White,1971-06-14,Detective,1949,43.8257
10609,M,White,1998-09-28,Sergeant,1968,88.8350
26488,M,White,1973-06-04,Police Officer,1947,63.0393
25724,M,White,1980-06-23,Police Officer,1955,18.0848
16040,M,White,1972-10-23,Police Officer,1950,42.8971
4776,F,White,1982-11-29,Police Officer,1950,34.7720
31846,M,White,2003-11-24,Police Officer,1980,91.9644
23950,M,White,2008-04-28,Sergeant,1981,56.7613
11869,M,White,1973-06-04,Police Officer,1947,53.9450
1860,M,Hispanic,2012-04-05,Police Officer,1982,34.0415
6388,M,Black,2000-02-28,Police Officer,1967,29.0054
4110,M,White,1988-11-07,Police Officer,1960,81.5101
26632,M,White,2006-01-23,Police Officer,1980,39.2343
21774,M,White,1999-06-21,Lieutenant,1976,86.4736
17709,M,Asian/Pacific,1980-01-28,Detective,1946,27.3500
15090,M,White,1961-09-18,Police Officer,1932,91.8426
11709,M,White,1966-11-28,Police Officer,1946,67.6538
8765,M,White,2005-12-05,Police Officer,1982,74.2387
18299,M,White,1967-12-11,Police Officer,1936,34.3164
28378,M,White,1996-12-02,Detective,1973,99.5835
11127,M,White,1971-07-26,Police Officer,1948,47.0257
4479,M,White,1968-04-29,Police Officer,1933,0.0000
23303,M,White,1982-02-01,Police Officer,1943,51.8728
21917,M,White,1970-11-16,Police Officer,1950,
29038,M,White,1994-05-31,Police Officer,1959,95.3632
8924,F,Black,1999-09-13,Lieutenant,1964,64.1855
16614,F,Hispanic,2001-03-26,Police Officer,1969,30.2740
1793,M,White,1966-12-19,Sergeant,1943,37.4971
3843,M,Hispanic,2000-12-18,Police Officer,1972,63.3487
3881,F,White,1994-12-05,Police Officer,1968,51.0871
10863,M,White,2000-01-24,Police Officer,1969,40.8926
17508,M,White,1991-01-02,Sergeant,1967,96.5190
15519,M,Hispanic,1990-03-26,Police Officer,1958,62.7756
7542,M,Black,1995-12-04,Police Officer,1953,49.2721
11818,F,Black,1991-01-02,Sergeant,1966,37.6676
6184,M,Black,1994-05-31,Police Officer,1960,60.6855
26021,M,White,1986-11-17,Police Officer,1955,66.4514
