id,gender,race,appointed_date,rank,birth_year,complaint_percentile
27448,M,White,2006-08-28,Sergeant,1980,82.5226
14610,M,Asian/Pacific,2012-10-31,Police Officer,1983,60.8613
1550,M,Black,1987-03-09,Police Officer,1955,68.8052
31916,M,Hispanic,2001-02-05,Police Officer,1971,76.8064
13225,M,Black,1993-05-17,Police Officer,1962,32.0775
17056,F,Hispanic,2013-05-01,Police Officer,1973,42.0962
25321,M,Hispanic,2005-12-05,Police Officer,1980,94.7728
5853,M,Hispanic,2010-04-16,Police Officer,1972,56.3372
7498,M,Black,2016-02-29,Police Officer,1986,
24597,M,Hispanic,1997-05-05,Police Officer,1973,90.0310
8974,M,White,1991-11-18,Sergeant,1966,98.3875
8398,M,White,2006-03-27,Police Officer,1980,63.6926
8213,F,White,2006-12-18,Police Officer,1983,21.3824
12623,M,Black,1992-12-07,Police Officer,1963,96.7789
2334,M,White,1998-06-08,Police Officer,1975,78.3539
9271,M,White,2007-08-27,Police Officer,1984,79.0761
12846,M,White,2014-02-18,Police Officer,1983,0.0000
10005,M,Black,2012-11-30,Police Officer,1983,61.6637
30650,F,White,2000-02-28,Police Officer,1977,61.2052
21479,M,White,2000-01-24,Lieutenant,1975,46.6738
10731,M,Black,1992-01-02,Police Officer,1966,88.3879
23266,M,Hispanic,2002-09-30,Police Officer,1976,89.1024
14845,M,White,1996-12-02,Detective,1966,50.4681
23390,F,Hispanic,2001-04-30,Police Officer,1976,96.3624
10283,F,Hispanic,1986-07-14,Sergeant,1959,85.4610
19433,M,Hispanic,2013-05-01,Police Officer,1982,80.4746
3217,M,White,2012-11-30,Police Officer,1986,78.2202
2528,M,Black,1990-07-30,Lieutenant,1963,81.1241
24563,M,Hispanic,2003-09-29,Police Officer,1969,66.1343
5520,M,Black,1986-11-17,Police Officer,1965,87.6581
23556,M,Asian/Pacific,1996-07-08,Police Officer,1967,45.3899
430,M,Hispanic,2012-10-05,Police Officer,1979,89.6374
23079,M,White,2004-11-29,Police Officer,1972,64.8542
25949,M,Hispanic,1999-09-13,Police Officer,1976,86.7831
22287,M,Hispanic,2014-04-28,Police Officer,1975,54.6139
29484,M,Hispanic,2002-07-29,Police Officer,1973,87.4594
9686,M,Hispanic,1995-08-07,Police Officer,1971,93.3017
12590,M,Black,1998-07-27,Police Officer,1962,57.8006
19502,M,Black,2001-02-05,Police Officer,1977,63.6621
17570,M,Asian/Pacific,2013-03-05,Police Officer,1984,64.6976
12667,M,White,2002-04-29,Police Officer,1980,86.9932
484,M,Hispanic,2010-09-01,Police Officer,1977,69.4624
2991,M,White,2006-02-21,Field Training Officer,1972,91.2690
9191,M,Black,2004-10-25,Police Officer,1980,88.6821
30412,F,Black,1991-03-27,Police Officer,1965,61.4497
22522,F,White,1988-11-07,Detective,1962,28.6424
3299,M,Black,1999-10-04,Police Officer,1957,60.2843
8911,M,White,1993-12-13,Detective,1968,93.8558
13976,M,White,1999-05-10,Police Officer,1971,63.5895
17507,M,White,1986-12-22,Sergeant,1964,92.4497
23195,M,White,1998-05-26,Police Officer,1974,53.0969
353,M,Asian/Pacific,2006-11-27,Police Officer,1983,85.9234
31854,F,Black,2000-12-18,Police Officer,1975,63.3487
8501,F,White,2005-10-31,Police Officer,1975,67.8155
25782,F,White,2004-10-25,Sergeant,1970,80.2721
32164,F,Black,1994-05-02,Police Officer,1969,99.8472
14453,M,Black,2006-05-22,Police Officer,1967,86.6952
19940,M,Hispanic,1997-07-07,Lieutenant,1969,66.5431
29934,M,White,2007-04-30,Police Officer,1977,52.7263
11364,M,White,2006-03-27,Police Officer,1982,91.4256
31879,M,Black,2001-07-30,Police Officer,1972,49.9370
5335,M,White,1990-08-27,Police Officer,1962,71.9308
25442,M,Hispanic,1999-10-04,Police Officer,1974,98.7964
5930,M,Hispanic,2007-04-02,Field Training Officer,1980,94.2417
32245,M,White,2005-12-05,Police Officer,1976,97.0158
10327,F,Hispanic,2011-10-17,Field Training Officer,1985,66.8488
16952,M,White,1999-10-25,Sergeant,1971,78.8430
13756,F,Black,2007-04-02,Police Officer,1980,32.0775
25678,M,White,2005-10-31,Police Officer,1982,87.3868
18527,M,White,2007-09-24,Police Officer,1984,91.6931
25230,M,White,2005-01-03,Police Officer,1978,90.6385
30992,M,Black,2005-12-05,Police Officer,1978,87.7078
25658,M,White,1995-07-10,Police Officer,1966,39.1235
31576,M,White,2007-04-30,Police Officer,1977,92.1936
4687,F,White,2012-12-14,Police Officer,1985,95.9841
29241,M,Hispanic,1999-11-15,Police Officer,1967,88.3000
8401,M,White,1999-06-21,Police Officer,1971,67.2271
9456,F,Hispanic,2013-03-15,Police Officer,1986,79.2442
19961,M,Hispanic,2006-10-30,Police Officer,1976,41.5345
7329,F,White,2007-09-24,Police Officer,1980,69.3516
26301,F,Black,2002-09-30,Police Officer,1966,84.5516
32009,M,White,2005-01-03,Police Officer,1981,92.7095
20708,M,White,2003-04-28,Police Officer,1966,54.1554
1278,M,White,2006-05-22,Police Officer,1977,88.7012
7963,M,White,2014-08-25,Police Officer,1989,60.4639
5444,M,White,1995-08-07,Sergeant,1973,99.7746
26342,M,Hispanic,2002-09-30,Police Officer,1980,94.3921
32356,M,White,2001-12-17,Police Officer,1979,86.4201
19478,M,Black,1994-08-01,Police Officer,1968,75.8015
19815,M,White,2015-08-31,Police Officer,1991,
28335,M,Hispanic,1990-03-26,Sergeant,1965,97.4840
18763,M,Hispanic,2006-02-21,Police Officer,1974,48.5308
5902,M,White,2000-12-18,Detective,1977,70.5934
26076,M,White,2015-02-02,Police Officer,1993,0.0000
3808,M,White,1998-04-13,Sergeant,1971,99.7249
17841,M,Asian/Pacific,2001-02-05,Police Officer,1969,54.0751
984,M,Hispanic,2005-08-29,Police Officer,1975,93.6074
30939,M,White,1997-05-05,Police Officer,1972,71.7206
27688,M,White,2013-02-19,Police Officer,1985,40.0940
24268,F,Black,1999-05-10,Police Officer,1972,45.3441
18529,M,White,2012-10-05,Police Officer,1986,84.0740
30767,F,Black,2000-08-14,Field Training Officer,1977,88.2236
21620,M,Hispanic,2008-07-28,Police Officer,1971,57.9496
310,F,White,2002-09-30,Police Officer,1971,39.5285
24774,M,Hispanic,2002-09-30,Police Officer,1967,74.9264
18706,M,White,2009-03-09,Police Officer,1979,80.8720
22413,F,White,2001-07-30,Police Officer,1977,55.2902
8882,M,White,1985-09-09,Police Officer,1960,78.0635
8804,F,Asian/Pacific,2010-09-01,Police Officer,1985,58.5801
1026,M,White,2004-09-27,Detective,1980,98.4869
32221,M,Hispanic,1995-12-04,Police Officer,1966,92.5949
13352,F,White,2006-11-27,Police Officer,1978,91.3874
15866,M,Asian/Pacific,2002-03-25,Police Officer,1971,88.2465
22710,M,White,2015-02-23,Police Officer,1993,72.1791
16641,F,Black,2010-09-01,Police Officer,1984,58.5801
18797,M,Hispanic,2015-10-26,Police Officer,1990,
4987,M,Black,1996-03-18,Police Officer,1968,95.9650
25802,M,White,2000-06-19,Field Training Officer,1968,41.7141
25894,M,White,2004-04-26,Police Officer,1978,63.0316
18539,F,White,2001-04-30,Sergeant,1978,67.9225
22668,M,Black,1998-05-26,Police Officer,1957,93.0610
31189,M,White,2009-12-16,Police Officer,1982,65.3395
4347,M,Hispanic,1992-01-02,Field Training Officer,1966,89.8323
11025,M,White,2015-02-02,Police Officer,1980,70.6584
27472,M,Black,2001-10-29,Police Officer,1971,80.7459
13288,M,White,2013-03-15,Police Officer,1981,64.9803
18550,M,Black,2004-09-27,Field Training Officer,1972,77.0318
12535,F,White,1999-03-08,Police Officer,1964,72.6568
11166,F,White,2010-04-16,Police Officer,1985,44.7356
18099,M,White,1959-03-01,Detective,1929,64.3578
20458,M,Black,2002-05-28,Police Officer,1971,83.9364
13727,M,Black,1995-12-04,Police Officer,1964,73.8948
3733,M,White,1999-05-10,Police Officer,1975,72.9395
10759,M,Black,1991-01-02,Police Officer,1960,61.1134
16461,M,White,1990-03-26,Sergeant,1956,48.1678
21690,F,White,2004-04-26,Police Officer,1978,89.1827
29069,M,Black,2014-09-29,Police Officer,1978,62.6686
24560,M,Hispanic,2006-07-31,Police Officer,1978,70.4864
23317,M,White,1990-03-26,Sergeant,1965,69.4242
29833,M,Black,1995-09-05,Sergeant,1969,98.6168
7315,M,White,1986-11-17,Sergeant,1962,42.1535
11689,M,White,2012-11-30,Police Officer,1985,61.6637
31223,F,Black,1999-09-13,Police Officer,1970,78.6176
13460,M,Black,1999-11-15,Police Officer,1969,74.0400
31810,M,Hispanic,2008-04-28,Police Officer,1978,34.9165
8893,M,Asian/Pacific,2013-03-15,Police Officer,1980,40.7550
25548,M,White,2000-02-28,Sergeant,1977,34.9585
9114,M,Black,2012-12-14,Police Officer,1978,76.9134
12396,M,White,2003-09-29,Police Officer,1970,66.1343
26540,M,White,2007-10-29,Police Officer,1984,90.5048
13582,M,White,1995-01-03,Police Officer,1970,89.8819
2815,M,White,1991-06-19,Police Officer,1960,52.9632
21444,F,Hispanic,2003-10-27,Police Officer,1966,42.0848
4137,M,White,1985-07-01,Sergeant,1960,88.8808
6288,M,Black,1994-08-01,Police Officer,1963,80.9484
15960,M,White,1999-11-15,Police Officer,1976,76.6956
29340,M,Hispanic,2014-11-24,Police Officer,1984,0.0000
5215,M,White,1993-11-22,Sergeant,1970,78.3157
24467,M,Hispanic,1991-01-30,Detective,1965,82.7672
22675,M,Hispanic,2013-03-05,Police Officer,1979,40.5220
12870,M,Black,2004-09-27,Police Officer,1964,51.8704
28810,M,Hispanic,2009-03-09,Police Officer,1982,91.9338
5994,M,White,2007-10-29,Sergeant,1980,79.6760
30460,M,Black,2006-07-31,Police Officer,1979,94.9142
13005,M,White,1993-11-22,Field Training Officer,1965,81.3649
17165,M,Black,2010-09-01,Police Officer,1980,58.5801
30843,M,Black,2004-10-25,Police Officer,1977,80.2721
31896,M,Hispanic,1991-12-02,Police Officer,1969,97.0960
29330,M,White,2010-09-01,Police Officer,1983,44.6678
18193,M,White,2001-09-24,Sergeant,1979,55.6341
12804,M,White,2013-06-03,Police Officer,1984,95.7969
15466,M,White,1986-03-31,Police Officer,1959,45.7759
13588,M,White,2014-08-25,Police Officer,1985,0.0000
10262,M,Hispanic,2013-03-05,Police Officer,1977,40.5220
9898,M,White,1999-08-02,Police Officer,1973,90.9480
30968,M,White,2013-02-19,Field Training Officer,1977,64.1206
9467,M,Black,2007-10-29,Police Officer,1975,63.1844
4429,M,Black,1993-12-13,Police Officer,1965,82.6717
32176,F,White,2005-08-29,Police Officer,1981,96.7865
2749,M,White,1993-11-22,Sergeant,1968,81.3649
12866,M,White,2013-05-01,Police Officer,1982,66.3979
27625,M,White,2001-08-27,Police Officer,1972,50.0898
19789,M,Hispanic,1995-06-05,Police Officer,1972,83.3174
1883,F,Hispanic,2003-10-27,Police Officer,1971,26.3842
5990,M,White,2011-10-17,Field Training Officer,1979,77.0013
5127,F,White,2007-07-09,Police Officer,1979,43.9953
25195,M,Hispanic,1999-09-13,Police Officer,1972,51.0145
6599,M,White,2009-03-09,Police Officer,1977,99.1708
27636,M,Black,2005-10-31,Sergeant,1971,87.3868
17490,M,White,2001-02-05,Sergeant,1977,54.0751
11234,M,White,2004-01-26,Police Officer,1980,71.4111
29408,M,White,2007-08-27,Sergeant,1983,85.5069
5893,M,Black,2005-09-26,Police Officer,1973,82.7366
5239,M,Black,2000-01-24,Police Officer,1971,95.4339
1436,F,Black,2004-04-26,Police Officer,1978,92.6522
9309,M,White,1992-06-29,Sergeant,1967,99.3199
21456,F,Hispanic,1994-10-03,Police Officer,1970,77.9527
18562,M,White,2005-09-26,Police Officer,1982,99.4929
31107,M,White,2014-02-18,Police Officer,1977,51.6641
29678,M,White,1995-09-05,Police Officer,1972,79.3474
11751,M,White,1998-06-08,Sergeant,1969,65.0988
17681,F,Black,2006-11-27,Police Officer,1982,59.0348
23462,M,Hispanic,2013-04-01,Police Officer,1984,92.3694
6653,M,White,1999-03-08,Police Officer,1960,66.7074
29729,M,White,1995-07-10,Lieutenant,1973,96.8744
17400,M,Hispanic,1990-07-30,Police Officer,1963,91.6090
12799,M,White,1997-08-04,Police Officer,1968,47.1667
23698,M,White,1973-03-19,Detective,1950,81.9084
24028,F,Hispanic,2000-09-11,Sergeant,1970,73.0045
31225,F,Black,2000-01-24,Detective,1965,34.7598
16684,F,White,2013-06-03,Police Officer,1988,43.0897
30172,F,Black,2000-12-18,Police Officer,1971,36.1354
31992,M,White,2006-11-27,Police Officer,1983,80.1230
28325,F,White,2013-07-15,Police Officer,1982,0.0000
25292,M,Hispanic,2001-06-25,Police Officer,1970,60.0092
26855,M,Black,1995-07-10,Police Officer,1969,77.4216
17189,M,White,2007-07-09,Police Officer,1984,93.6762
18225,M,White,1998-06-08,Police Officer,1970,95.0021
30787,M,Black,2012-10-31,Police Officer,1982,60.8613
10254,M,Hispanic,1991-06-19,Police Officer,1962,71.1666
16887,M,White,2009-12-16,Police Officer,1984,93.9399
19976,M,White,2002-02-25,Police Officer,1975,51.1597
32336,M,Black,1996-07-08,Sergeant,1968,99.6676
31362,M,Hispanic,2003-09-29,Police Officer,1979,41.8555
6957,F,Black,1995-07-10,Police Officer,1962,73.1382
19801,M,White,2003-09-29,Police Officer,1968,95.8695
2882,F,White,2015-02-02,Police Officer,1984,70.6584
20952,F,White,1991-05-22,Detective,1961,26.5370
31844,M,White,1997-08-04,Sergeant,1973,98.3035
16273,F,White,1995-10-23,Police Officer,1967,82.4768
15574,M,Asian/Pacific,2009-03-09,Police Officer,1982,60.9682
28585,M,White,1995-07-10,Sergeant,1971,91.0817
25168,M,Hispanic,1997-05-05,Police Officer,1969,92.7018
31144,M,White,2002-08-26,Sergeant,1980,71.3156
18655,M,White,2004-11-29,Sergeant,1978,77.5477
28743,M,Hispanic,2015-02-23,Police Officer,1986,
28832,M,Asian/Pacific,1998-11-30,Police Officer,1975,44.5378
22486,M,White,1995-09-05,Police Officer,1969,84.8726
31322,M,White,2000-06-19,Police Officer,1977,47.5412
3014,M,Black,2002-04-29,Field Training Officer,1971,62.2980
32097,M,White,2000-12-18,Police Officer,1977,78.9232
809,F,Hispanic,2006-12-18,Police Officer,1980,71.8734
6470,M,Hispanic,2014-08-25,Police Officer,1993,84.3147
13043,M,White,2002-09-30,Sergeant,1978,77.9107
12756,M,White,2000-08-14,Police Officer,1967,66.3177
3518,M,White,1997-03-17,Police Officer,1963,68.8205
25416,M,Hispanic,1997-05-05,Police Officer,1969,90.0310
2140,M,Asian/Pacific,2013-03-15,Field Training Officer,1983,64.9803
17114,F,White,1998-06-29,Police Officer,1970,98.1659
7780,M,Black,1999-10-04,Police Officer,1966,80.8032
11078,M,Hispanic,1993-05-17,Sergeant,1963,75.8129
28123,M,Black,1994-08-01,Sergeant,1965,37.6027
3029,M,Black,2010-09-01,Police Officer,1981,27.5267
19550,F,Hispanic,2013-02-19,Field Training Officer,1980,40.0940
22392,M,White,2004-10-25,Sergeant,1981,82.8742
20307,M,White,2013-03-15,Police Officer,1984,87.2416
28298,M,White,1995-12-04,Detective,1971,60.0971
21941,M,White,2007-04-30,Police Officer,1984,89.0833
19714,M,Black,2009-03-09,Police Officer,1969,94.6124
28451,M,White,2003-11-24,Police Officer,1981,94.3525
19762,M,Asian/Pacific,2006-11-27,Field Training Officer,1980,96.5725
29018,M,White,1994-05-02,Police Officer,1966,97.1572
29152,M,Black,1999-11-29,Detective,1975,88.3917
32057,M,White,1999-03-08,Police Officer,1972,69.8751
9877,M,Asian/Pacific,1998-07-27,Police Officer,1974,38.0803
31996,M,Hispanic,2001-07-30,Police Officer,1975,75.0716
1295,M,Black,2003-10-27,Police Officer,1972,70.7654
30436,M,White,2013-02-19,Police Officer,1985,64.1206
23114,M,Hispanic,1994-07-05,Police Officer,1967,46.6279
191,M,Hispanic,1986-07-14,Police Officer,1960,92.1227
1718,M,Black,1995-02-06,Police Officer,1964,95.2963
1690,M,White,1994-08-01,Police Officer,1963,64.0021
18054,M,Black,2010-09-01,Police Officer,1978,58.5801
20495,M,White,1994-10-03,Sergeant,1960,92.6866
29642,M,Hispanic,2003-10-27,Police Officer,1973,61.3198
25435,M,Hispanic,2014-08-25,Police Officer,1989,60.4639
6087,M,White,2004-10-25,Police Officer,1972,58.5113
3978,M,Hispanic,2004-11-29,Sergeant,1980,91.4829
3168,M,White,2013-02-19,Police Officer,1980,78.5832
19892,M,White,1998-06-08,Lieutenant,1969,89.4693
11713,M,White,1998-04-13,Police Officer,1966,99.1059
9674,M,White,1991-01-30,Sergeant,1956,80.3905
3549,M,White,2007-08-27,Police Officer,1982,98.2423
24623,M,Black,1986-10-13,Detective,1961,62.3629
13217,M,White,2013-03-15,Police Officer,1987,64.9803
25555,M,Hispanic,2006-08-28,Field Training Officer,1982,65.2325
5568,M,Black,1994-07-05,Police Officer,1962,97.9405
32408,M,Black,2008-04-28,Police Officer,1979,77.2993
20450,M,Black,1999-12-13,Police Officer,1976,98.9378
14667,M,White,1994-10-03,Police Officer,1967,83.7454
11904,F,White,1993-12-13,Lieutenant,1966,76.7491
1578,M,Black,1998-09-28,Police Officer,1962,49.1689
8363,M,White,2012-12-14,Police Officer,1983,38.5885
152,M,White,1992-12-07,Police Officer,1968,88.4987
10534,F,White,2001-07-30,Police Officer,1974,80.1574
28565,F,White,2009-03-09,Police Officer,1981,75.7632
1517,M,Hispanic,1997-05-05,Police Officer,1968,76.2714
14739,M,White,2000-09-11,Police Officer,1967,73.0045
16265,M,White,2000-06-19,Police Officer,1977,69.5197
4078,M,Black,2005-08-29,Police Officer,1975,96.7865
9088,M,White,1994-01-18,Sergeant,1970,86.1488
12036,M,Hispanic,2010-09-01,Police Officer,1985,58.5801
11099,M,Hispanic,2011-10-17,Police Officer,1986,77.0013
3566,M,Hispanic,2003-08-25,Police Officer,1973,84.5172
8426,M,Hispanic,1991-02-27,Sergeant,1965,88.9687
28151,M,White,1986-07-14,Sergeant,1963,68.4116
30957,M,Black,1998-06-08,Sergeant,1972,57.5523
6640,M,Hispanic,2005-10-31,Police Officer,1966,62.1107
1414,M,Hispanic,1994-01-18,Detective,1968,56.8377
25971,M,White,1996-12-02,Police Officer,1969,34.3290
1557,M,White,1999-06-21,Police Officer,1972,33.9345
6335,M,Black,1996-03-18,Police Officer,1963,53.2192
13534,M,White,2007-07-09,Police Officer,1982,92.6369
20759,F,White,1995-07-10,Police Officer,1972,20.5227
13881,M,Black,1994-12-05,Police Officer,1966,88.8617
4547,M,White,2012-08-01,Police Officer,1978,58.3432
4591,M,Black,1997-03-17,Sergeant,1964,91.3377
2645,F,White,2001-02-05,Police Officer,1976,63.6621
22467,M,White,2003-09-29,Police Officer,1966,66.1343
26053,M,White,2001-05-29,Detective,1977,74.6552
24392,F,Hispanic,2001-12-17,Police Officer,1964,81.1012
32187,M,Hispanic,2006-10-30,Police Officer,1982,50.8081
18850,M,Asian/Pacific,2005-01-03,Police Officer,1966,36.4564
6166,F,Black,2005-10-31,Police Officer,1971,38.5045
3897,M,White,1995-06-05,Police Officer,1970,99.8624
32307,M,White,2002-04-29,Police Officer,1976,99.2969
14400,M,White,2004-01-26,Police Officer,1980,96.1904
18261,M,White,1998-12-14,Sergeant,1975,77.2191
22459,M,White,2013-02-19,Police Officer,1987,
2805,M,White,2013-02-19,Police Officer,1982,40.0940
31578,M,Asian/Pacific,1993-12-13,Sergeant,1968,99.1785
15032,M,White,1996-07-08,Police Officer,1959,84.7923
18810,M,Hispanic,2013-07-15,Police Officer,1988,44.1787
20463,M,Asian/Pacific,1997-05-05,Sergeant,1967,41.8249
12630,M,Black,2010-09-01,Police Officer,1972,87.0123
26297,M,White,1995-02-06,Police Officer,1970,33.8772
6756,M,White,2013-04-01,Police Officer,1986,87.7422
12106,M,White,1987-12-07,Detective,1960,54.2318
14059,F,White,2004-01-26,Police Officer,1975,90.1876
22176,M,Black,1998-07-27,Sergeant,1968,99.4116
4978,M,White,2013-05-01,Police Officer,1988,0.0000
2314,M,White,1990-03-26,Police Officer,1965,51.1788
24420,M,Hispanic,1998-12-14,Police Officer,1973,77.2191
11222,M,White,1994-07-05,Field Training Officer,1970,84.5898
8023,M,Hispanic,2005-01-03,Sergeant,1970,74.1279
18911,M,White,2003-08-25,Police Officer,1977,86.3551
4449,M,White,1998-10-26,Police Officer,1964,96.8935
5545,M,Black,1992-06-29,Sergeant,1957,54.4496
27669,M,White,2010-09-01,Police Officer,1982,98.8919
9761,F,White,2005-12-05,Police Officer,1973,72.8746
14058,M,White,1990-03-26,Captain,1966,92.6675
23802,M,White,1988-11-07,Sergeant,1964,84.4179
13784,M,Black,1998-03-16,Police Officer,1966,95.2084
16594,M,White,2010-04-16,Police Officer,1982,85.4304
32247,M,Native American/Alaskan Native,1993-11-22,Police Officer,1967,81.3649
13028,M,White,1994-08-01,Police Officer,1968,91.4142
4878,M,Asian/Pacific,2012-11-30,Police Officer,1973,38.0880
29481,F,Hispanic,2006-02-21,Police Officer,1982,77.7960
14767,M,White,1991-04-24,Sergeant,1966,84.1695
13911,M,White,1986-10-13,Lieutenant,1959,78.0635
24877,M,White,1994-07-05,Police Officer,1954,84.2223
9952,M,White,1994-08-01,Sergeant,1969,95.8809
5625,M,Black,2007-10-29,Police Officer,1969,98.1315
